noise number; onset time ms; duration ms
938; 25973.000000; 2.000000
939; 25978.000000; 1.000000
940; 25985.000000; 2.000000
941; 26009.000000; 1.000000
942; 26013.000000; 1.000000
943; 26020.000000; 2.000000
944; 26032.000000; 2.000000
945; 26035.000000; 2.000000
946; 26157.000000; 1.000000
947; 26180.000000; 1.000000
948; 26192.000000; 1.000000
949; 26285.000000; 1.000000
950; 26403.000000; 1.000000
951; 26909.000000; 1.000000
952; 26956.000000; 1.000000
953; 27109.000000; 1.000000
954; 27203.000000; 1.000000
955; 27215.000000; 1.000000
956; 27514.000000; 2.000000
957; 27527.000000; 1.000000
958; 27531.000000; 2.000000
959; 27539.000000; 1.000000
960; 27543.000000; 1.000000
961; 27550.000000; 2.000000
962; 27555.000000; 1.000000
963; 27566.000000; 2.000000
964; 27574.000000; 1.000000
965; 27578.000000; 2.000000
966; 27626.000000; 1.000000
967; 27734.000000; 2.000000
968; 28468.000000; 1.000000
969; 28509.000000; 1.000000
970; 28956.000000; 1.000000
971; 28968.000000; 1.000000
972; 28991.000000; 1.000000
973; 29050.000000; 1.000000
974; 29529.000000; 1.000000
975; 30473.000000; 1.000000
976; 30509.000000; 1.000000
977; 30511.000000; 1.000000
978; 30521.000000; 1.000000
979; 30649.000000; 1.000000
980; 31522.000000; 2.000000
981; 31686.000000; 1.000000
982; 31709.000000; 1.000000
983; 31744.000000; 1.000000
984; 31791.000000; 1.000000
985; 32403.000000; 1.000000
986; 32465.000000; 1.000000
987; 32486.000000; 1.000000
988; 32721.000000; 1.000000
989; 32733.000000; 1.000000
990; 32768.000000; 1.000000
991; 33550.000000; 1.000000
992; 33554.000000; 1.000000
993; 33573.000000; 2.000000
994; 33578.000000; 1.000000
995; 33585.000000; 2.000000
996; 33597.000000; 2.000000
997; 33620.000000; 1.000000
998; 33632.000000; 2.000000
999; 33645.000000; 1.000000
1000; 33655.000000; 2.000000
1001; 33668.000000; 2.000000
1002; 33671.000000; 1.000000
1003; 33679.000000; 1.000000
1004; 33691.000000; 2.000000
1005; 33703.000000; 1.000000
1006; 33707.000000; 1.000000
1007; 33715.000000; 1.000000
1008; 33719.000000; 1.000000
1009; 33738.000000; 2.000000
1010; 33750.000000; 1.000000
1011; 33754.000000; 1.000000
1012; 33762.000000; 1.000000
1013; 33774.000000; 1.000000
1014; 33785.000000; 2.000000
1015; 33797.000000; 1.000000
1016; 33809.000000; 1.000000
1017; 33821.000000; 1.000000
1018; 33825.000000; 1.000000
1019; 33832.000000; 2.000000
1020; 33837.000000; 1.000000
1021; 33844.000000; 2.000000
1022; 33847.000000; 2.000000
1023; 33856.000000; 1.000000
1024; 33868.000000; 1.000000
1025; 33879.000000; 2.000000
1026; 33891.000000; 1.000000
1027; 33903.000000; 1.000000
1028; 33919.000000; 1.000000
1029; 33925.000000; 2.000000
1030; 33930.000000; 1.000000
1031; 33938.000000; 2.000000
1032; 33950.000000; 1.000000
1033; 33962.000000; 1.000000
1034; 33973.000000; 1.000000
1035; 33977.000000; 1.000000
1036; 33985.000000; 1.000000
1037; 33997.000000; 1.000000
1038; 34009.000000; 1.000000
1039; 34020.000000; 1.000000
1040; 34024.000000; 2.000000
1041; 34044.000000; 1.000000
1042; 34056.000000; 1.000000
1043; 34068.000000; 1.000000
1044; 34079.000000; 1.000000
1045; 34091.000000; 1.000000
1046; 34103.000000; 1.000000
1047; 34114.000000; 2.000000
1048; 34125.000000; 2.000000
1049; 34130.000000; 1.000000
1050; 34138.000000; 1.000000
1051; 34150.000000; 1.000000
1052; 34161.000000; 2.000000
1053; 34173.000000; 1.000000
1054; 34177.000000; 1.000000
1055; 34185.000000; 2.000000
1056; 34197.000000; 1.000000
1057; 34201.000000; 2.000000
1058; 34209.000000; 1.000000
1059; 34221.000000; 1.000000
1060; 34244.000000; 1.000000
1061; 34256.000000; 1.000000
1062; 34278.000000; 2.000000
1063; 34291.000000; 1.000000
1064; 34303.000000; 1.000000
1065; 34315.000000; 1.000000
1066; 34338.000000; 1.000000
1067; 34342.000000; 1.000000
1068; 34350.000000; 1.000000
1069; 34361.000000; 2.000000
1070; 34373.000000; 2.000000
1071; 34397.000000; 1.000000
1072; 34409.000000; 1.000000
1073; 34413.000000; 1.000000
1074; 34421.000000; 1.000000
1075; 34444.000000; 1.000000
1076; 34456.000000; 1.000000
1077; 34460.000000; 1.000000
1078; 34468.000000; 1.000000
1079; 34479.000000; 2.000000
1080; 34491.000000; 2.000000
1081; 34503.000000; 1.000000
1082; 34507.000000; 1.000000
1083; 34515.000000; 1.000000
1084; 34550.000000; 1.000000
1085; 34562.000000; 1.000000
1086; 34574.000000; 1.000000
1087; 34597.000000; 2.000000
1088; 34609.000000; 1.000000
1089; 34621.000000; 1.000000
1090; 34632.000000; 2.000000
1091; 34644.000000; 1.000000
1092; 34648.000000; 1.000000
1093; 34656.000000; 1.000000
1094; 34660.000000; 1.000000
1095; 34668.000000; 1.000000
1096; 34672.000000; 1.000000
1097; 34679.000000; 2.000000
1098; 34703.000000; 1.000000
1099; 34707.000000; 1.000000
1100; 34715.000000; 1.000000
1101; 34719.000000; 1.000000
1102; 34726.000000; 2.000000
1103; 34738.000000; 1.000000
1104; 34750.000000; 1.000000
1105; 34762.000000; 1.000000
1106; 34766.000000; 1.000000
1107; 34774.000000; 1.000000
1108; 34778.000000; 1.000000
1109; 34797.000000; 1.000000
1110; 34809.000000; 1.000000
1111; 34813.000000; 1.000000
1112; 34821.000000; 1.000000
1113; 34825.000000; 1.000000
1114; 34832.000000; 2.000000
1115; 34837.000000; 1.000000
1116; 34844.000000; 2.000000
1117; 34856.000000; 1.000000
1118; 34860.000000; 1.000000
1119; 34868.000000; 1.000000
1120; 34879.000000; 2.000000
1121; 34891.000000; 2.000000
1122; 34903.000000; 1.000000
1123; 34915.000000; 1.000000
1124; 34926.000000; 1.000000
1125; 34930.000000; 1.000000
1126; 34938.000000; 2.000000
1127; 34950.000000; 1.000000
1128; 34954.000000; 1.000000
1129; 34962.000000; 1.000000
1130; 34973.000000; 2.000000
1131; 34985.000000; 2.000000
1132; 34997.000000; 1.000000
1133; 35001.000000; 1.000000
1134; 35009.000000; 1.000000
1135; 35020.000000; 2.000000
1136; 35033.000000; 1.000000
1137; 35044.000000; 2.000000
1138; 35056.000000; 1.000000
1139; 35060.000000; 1.000000
1140; 35068.000000; 1.000000
1141; 35072.000000; 1.000000
1142; 35080.000000; 1.000000
1143; 35091.000000; 2.000000
1144; 35115.000000; 1.000000
1145; 35119.000000; 1.000000
1146; 35127.000000; 1.000000
1147; 35138.000000; 2.000000
1148; 35150.000000; 1.000000
1149; 35154.000000; 1.000000
1150; 35162.000000; 1.000000
1151; 35166.000000; 1.000000
1152; 35174.000000; 1.000000
1153; 35185.000000; 2.000000
1154; 35197.000000; 1.000000
1155; 35201.000000; 1.000000
1156; 35209.000000; 1.000000
1157; 35213.000000; 1.000000
1158; 35221.000000; 1.000000
1159; 35225.000000; 1.000000
1160; 35233.000000; 1.000000
1161; 3.000000; 38.000000
1162; 44.000000; 44.000000
1163; 91.000000; 1.000000
1164; 397.000000; 1.000000
1165; 1249.000000; 3.000000
1166; 1255.000000; 68.000000
1167; 1324.000000; 81.000000
1168; 1406.000000; 22.000000
1169; 1432.000000; 2.000000
1170; 1442.000000; 5.000000
1171; 1452.000000; 44.000000
1172; 1497.000000; 68.000000
1173; 1569.000000; 56.000000
1174; 1626.000000; 69.000000
1175; 1804.000000; 8.000000
1176; 2930.000000; 3.000000
1177; 2941.000000; 90.000000
1178; 3032.000000; 9.000000
1179; 3049.000000; 6.000000
1180; 3060.000000; 43.000000
1181; 3104.000000; 35.000000
1182; 3142.000000; 32.000000
1183; 3178.000000; 39.000000
1184; 3225.000000; 43.000000
1185; 3271.000000; 53.000000
1186; 3331.000000; 51.000000
1187; 3391.000000; 7.000000
1188; 3562.000000; 1.000000
1189; 3567.000000; 86.000000
1190; 3656.000000; 1.000000
1191; 3891.000000; 1.000000
1192; 3895.000000; 52.000000
1193; 3950.000000; 1.000000
1194; 3956.000000; 14.000000
1195; 3973.000000; 1.000000
1196; 3979.000000; 15.000000
1197; 3997.000000; 1.000000
1198; 4244.000000; 1.000000
1199; 4250.000000; 85.000000
1200; 4338.000000; 1.000000
1201; 4344.000000; 38.000000
1202; 4385.000000; 1.000000
1203; 4504.000000; 1.000000
1204; 4535.000000; 6.000000
1205; 5560.000000; 1.000000
1206; 5567.000000; 27.000000
1207; 5597.000000; 1.000000
1208; 5602.000000; 26.000000
1209; 5632.000000; 1.000000
1210; 5637.000000; 51.000000
1211; 5696.000000; 63.000000
1212; 5762.000000; 1.000000
1213; 5903.000000; 1.000000
1214; 5908.000000; 84.000000
1215; 5997.000000; 1.000000
1216; 6001.000000; 85.000000
1217; 6091.000000; 1.000000
1218; 6350.000000; 1.000000
1219; 6355.000000; 51.000000
1220; 6409.000000; 91.000000
1221; 6503.000000; 1.000000
1222; 6509.000000; 39.000000
1223; 6557.000000; 5.000000
1224; 6570.000000; 1.000000
1225; 6581.000000; 2.000000
1226; 6593.000000; 2.000000
1227; 6605.000000; 5.000000
1228; 6616.000000; 38.000000
1229; 6663.000000; 42.000000
1230; 6709.000000; 38.000000
1231; 6756.000000; 27.000000
1232; 6793.000000; 66.000000
1233; 6860.000000; 59.000000
1234; 6922.000000; 6.000000
1235; 8067.000000; 34.000000
1236; 8102.000000; 8.000000
1237; 8120.000000; 1.000000
1238; 8132.000000; 1.000000
1239; 8144.000000; 2.000000
1240; 8155.000000; 28.000000
1241; 8191.000000; 27.000000
1242; 8226.000000; 28.000000
1243; 8262.000000; 26.000000
1244; 8297.000000; 26.000000
1245; 8332.000000; 1.000000
1246; 8343.000000; 2.000000
1247; 8355.000000; 14.000000
1248; 8379.000000; 14.000000
1249; 8414.000000; 25.000000
1250; 8440.000000; 58.000000
1251; 8499.000000; 69.000000
1252; 8856.000000; 1.000000
1253; 8861.000000; 62.000000
1254; 8926.000000; 1.000000
1255; 10455.000000; 58.000000
1256; 10555.000000; 1.000000
1257; 10567.000000; 27.000000
1258; 10597.000000; 1.000000
1259; 10602.000000; 87.000000
1260; 10809.000000; 1.000000
1261; 11521.000000; 3.000000
1262; 11532.000000; 4.000000
1263; 11544.000000; 4.000000
1264; 11556.000000; 4.000000
1265; 11563.000000; 1.000000
1266; 11569.000000; 8.000000
1267; 11580.000000; 8.000000
1268; 11592.000000; 8.000000
1269; 11604.000000; 8.000000
1270; 11616.000000; 8.000000
1271; 11628.000000; 7.000000
1272; 11639.000000; 8.000000
1273; 11650.000000; 16.000000
1274; 11804.000000; 66.000000
1275; 12457.000000; 72.000000
1276; 12540.000000; 60.000000
1277; 12610.000000; 91.000000
1278; 12705.000000; 79.000000
1279; 12940.000000; 32.000000
1280; 12976.000000; 20.000000
1281; 13004.000000; 3.000000
1282; 13011.000000; 6.000000
1283; 13035.000000; 5.000000
1284; 13050.000000; 27.000000
1285; 13081.000000; 1.000000
1286; 13085.000000; 27.000000
1287; 13116.000000; 42.000000
1288; 13167.000000; 2.000000
1289; 13202.000000; 98.000000
1290; 13303.000000; 1.000000
1291; 13308.000000; 63.000000
1292; 14221.000000; 1.000000
1293; 14227.000000; 97.000000
1294; 14369.000000; 8.000000
1295; 14506.000000; 1.000000
1296; 15367.000000; 3.000000
1297; 16414.000000; 2.000000
1298; 16419.000000; 7.000000
1299; 16431.000000; 42.000000
1300; 16478.000000; 5.000000
1301; 16490.000000; 5.000000
1302; 16501.000000; 6.000000
1303; 17647.000000; 19.000000
1304; 17671.000000; 3.000000
1305; 17684.000000; 2.000000
1306; 17711.000000; 2.000000
1307; 17733.000000; 3.000000
1308; 17744.000000; 4.000000
1309; 17756.000000; 40.000000
1310; 17803.000000; 4.000000
1311; 17816.000000; 3.000000
1312; 17822.000000; 1.000000
1313; 17828.000000; 38.000000
1314; 17869.000000; 1.000000
1315; 17998.000000; 1.000000
1316; 18004.000000; 66.000000
1317; 18099.000000; 77.000000
1318; 18179.000000; 28.000000
1319; 18230.000000; 5.000000
1320; 19326.000000; 8.000000
1321; 19368.000000; 1.000000
1322; 19379.000000; 2.000000
1323; 19388.000000; 8.000000
1324; 19403.000000; 15.000000
1325; 19427.000000; 3.000000
1326; 19438.000000; 4.000000
1327; 19450.000000; 3.000000
1328; 19461.000000; 2.000000
1329; 19473.000000; 3.000000
1330; 19484.000000; 2.000000
1331; 19496.000000; 1.000000
1332; 19508.000000; 3.000000
1333; 19519.000000; 4.000000
1334; 19531.000000; 3.000000
1335; 19542.000000; 4.000000
1336; 19551.000000; 7.000000
1337; 19566.000000; 2.000000
1338; 19572.000000; 9.000000
1339; 19584.000000; 20.000000
1340; 19613.000000; 2.000000
1341; 19618.000000; 1.000000
1342; 19624.000000; 26.000000
1343; 19659.000000; 13.000000
1344; 19677.000000; 7.000000
1345; 19688.000000; 1.000000
1346; 19694.000000; 2.000000
1347; 19706.000000; 2.000000
1348; 19711.000000; 2.000000
1349; 19718.000000; 1.000000
1350; 19723.000000; 20.000000
1351; 19746.000000; 8.000000
1352; 19758.000000; 8.000000
1353; 19770.000000; 8.000000
1354; 19781.000000; 44.000000
1355; 19829.000000; 82.000000
1356; 19919.000000; 4.000000
1357; 20670.000000; 2.000000
1358; 20675.000000; 2.000000
1359; 20681.000000; 3.000000
1360; 20687.000000; 1.000000
1361; 20918.000000; 2.000000
1362; 20923.000000; 2.000000
1363; 20930.000000; 38.000000
1364; 20978.000000; 13.000000
1365; 20994.000000; 1.000000
1366; 21002.000000; 1.000000
1367; 21014.000000; 2.000000
1368; 22031.000000; 2.000000
1369; 22195.000000; 6.000000
1370; 22205.000000; 1.000000
1371; 22211.000000; 14.000000
1372; 22988.000000; 26.000000
1373; 23018.000000; 19.000000
1374; 23041.000000; 8.000000
1375; 23052.000000; 20.000000
1376; 23076.000000; 8.000000
1377; 23087.000000; 20.000000
1378; 23110.000000; 9.000000
1379; 23123.000000; 5.000000
1380; 23135.000000; 20.000000
1381; 23158.000000; 32.000000
1382; 23193.000000; 56.000000
1383; 23250.000000; 10.000000
1384; 24368.000000; 1.000000
1385; 24379.000000; 4.000000
1386; 24391.000000; 5.000000
1387; 24403.000000; 5.000000
1388; 24415.000000; 6.000000
1389; 24426.000000; 7.000000
1390; 24439.000000; 6.000000
1391; 24451.000000; 3.000000
1392; 24462.000000; 4.000000
1393; 24474.000000; 4.000000
1394; 24486.000000; 4.000000
1395; 24498.000000; 5.000000
1396; 24512.000000; 14.000000
1397; 24534.000000; 8.000000
1398; 24546.000000; 8.000000
1399; 24558.000000; 31.000000
1400; 24592.000000; 9.000000
1401; 24604.000000; 56.000000
1402; 24664.000000; 97.000000
1403; 24762.000000; 3.000000
1404; 24781.000000; 8.000000
1405; 24793.000000; 8.000000
1406; 25952.000000; 8.000000
1407; 25964.000000; 8.000000
1408; 25976.000000; 19.000000
1409; 26004.000000; 15.000000
1410; 26028.000000; 12.000000
1411; 26057.000000; 3.000000
1412; 26068.000000; 5.000000
1413; 26079.000000; 18.000000
1414; 26102.000000; 31.000000
1415; 26136.000000; 43.000000
1416; 26182.000000; 44.000000
1417; 26229.000000; 44.000000
1418; 26276.000000; 5.000000
1419; 26289.000000; 7.000000
1420; 26299.000000; 7.000000
1421; 27499.000000; 27.000000
1422; 27529.000000; 1.000000
1423; 27534.000000; 4.000000
1424; 27541.000000; 1.000000
1425; 27545.000000; 28.000000
1426; 27576.000000; 1.000000
1427; 27581.000000; 4.000000
1428; 27617.000000; 2.000000
1429; 27628.000000; 3.000000
1430; 27636.000000; 89.000000
1431; 27732.000000; 1.000000
1432; 28526.000000; 5.000000
1433; 29582.000000; 5.000000
1434; 30462.000000; 7.000000
1435; 30525.000000; 1.000000
1436; 31505.000000; 4.000000
1437; 31515.000000; 4.000000
1438; 31525.000000; 7.000000
1439; 31701.000000; 7.000000
1440; 32500.000000; 8.000000
1441; 33510.000000; 1.000000
1442; 33524.000000; 1.000000
1443; 33534.000000; 85.000000
1444; 33622.000000; 1.000000
1445; 33628.000000; 36.000000
1446; 33928.000000; 1.000000
1447; 33934.000000; 36.000000
1448; 33975.000000; 1.000000
1449; 33981.000000; 38.000000
1450; 34022.000000; 1.000000
1451; 34175.000000; 1.000000
1452; 34928.000000; 1.000000
